event_id	SRR1513329_Sample1	tpm1_sample1	tpm2_sample1	PSI_original_sample1	PSI_switched_sample1	DeltaPSI_sample1	SRR1513330_Sample1	tpm1_sample2	tpm2_sample2	PSI_original_sample2	PSI_switched_sample2	DeltaPSI_sample2	SRR1513331_Sample1	tpm1	tpm2	PSI_original	PSI_switched	DeltaPSI	gene	meanDeltaPSI	significant	event_type
ARMC2;SE:chr6:109175688-109179402:109179474-109190027:+	0.718972527276	0.38	0.15	0.716981132075472	0.283018867924528	-0.433962264150943	1	0.32	0	1	0	-1	0.848127360187	0.47	0.1	0.824561403508772	0.175438596491228	-0.649122807017544	ARMC2	-0.694361690333333	TRUE	SE
ARMC6;SE:chr19:19144739-19144940:19145047-19153520:+	0.27771781175	20.18	58.24	0.257332313185412	0.742667686814588	0.485335373629176	0.289740967872	18.43	50.02	0.269247626004383	0.730752373995617	0.461504747991234	0.246560129317	15.74	58.24	0.212760205460935	0.787239794539065	0.574479589078129	ARMC6	0.507106570333333	TRUE	SE
ASGR1;SE:chr17:7080395-7080529:7080645-7081813:-	1	0.45	0	1	0	-1	1	0.8	0	1	0	-1	0	0	0.8	0	1	1	ASGR1	-0.333333333333333	TRUE	SE
ASPM;SE:chr1:197065294-197069561:197074315-197086919:-	0.918541750886	6.3	3.25	0.659685863874345	0.340314136125654	-0.319371727748691	0.923770303469	9.76	3.24	0.750769230769231	0.249230769230769	-0.501538461538461	0.841883019439	6.72	3.48	0.658823529411765	0.341176470588235	-0.317647058823529	ASPM	-0.379519082833333	TRUE	SE
ATG10;SE:chr5:81268125-81272012:81272146-81283378:+	0.547227926078	1.3	1.5	0.464285714285714	0.535714285714286	0.0714285714285713	0.389124710078	0.92	2.05	0.30976430976431	0.69023569023569	0.38047138047138	0.639609595234	1.95	1.26	0.607476635514019	0.392523364485981	-0.214953271028037	ATG10	0.0789822268333333	FALSE	SE
ATP5H;SE:chr17:73035366-73036187:73036258-73038276:-	0.991863206011	449.57	4.66	0.989740880170838	0.0102591198291614	-0.979481760341677	0.992818886754	438.53	3.85	0.991297074912971	0.00870292508702925	-0.982594149825941	0.986030680919	424.27	5.85	0.986399144424812	0.0136008555751883	-0.972798288849623	ATP5H	-0.9782913996	TRUE	SE
ATXN1;SE:chr6:16753578-16754274:16754322-16761529:-	0.188628557225	0.34	1.51	0.183783783783784	0.816216216216216	0.632432432432432	0.0583824227565	0.12	1.99	0.0568720379146919	0.943127962085308	0.886255924170616	0	0	1.91	0	1	1	ATXN1	0.8395627854	TRUE	SE
B4GALT4;SE:chr3:118949091-118953992:118954074-118955700:-	0.0999403369745	0.68	7.56	0.0825242718446602	0.91747572815534	0.83495145631068	0.0347828107895	0.27	8.91	0.0294117647058824	0.970588235294118	0.941176470588235	0	0	9.06	0	1	1	B4GALT4	0.925375975533333	TRUE	SE
BAG4;SE:chr8:38034657-38050206:38050313-38065030:+	0.787858625951	9.97	3.45	0.742921013412817	0.257078986587183	-0.485842026825633	0.807127821042	11.67	4.27	0.732120451693852	0.267879548306148	-0.464240903387704	0.837388808481	12.49	3.6	0.776258545680547	0.223741454319453	-0.552517091361094	BAG4	-0.5008666738	TRUE	SE
BCL2A1;SE:chr15:80253516-80259979:80260034-80263042:-	0.419212159391	18.81	27.56	0.405650204873841	0.594349795126159	0.188699590252318	0.486611359467	20.71	23.73	0.466021602160216	0.533978397839784	0.067956795679568	0.543548102996	21.98	20.8	0.513791491351099	0.486208508648901	-0.0275829827021973	BCL2A1	0.0763578009	FALSE	SE
C11orf70;SE:chr11:101929686-101937216:101937382-101946604:+	0.253317495784	0.44	1.44	0.234042553191489	0.765957446808511	0.531914893617021	0.325693700945	0.41	1.27	0.244047619047619	0.755952380952381	0.511904761904762	0.464798606538	0.67	0.83	0.446666666666667	0.553333333333333	0.106666666666667	C11orf70	0.383495440966667	TRUE	SE
C16orf62;SE:chr16:19659204-19661704:19661781-19663298:+	1	3.35	0	1	0	-1	1	3.25	0	1	0	-1	1	3.17	0	1	0	-1	C16orf62	-1	TRUE	SE
C1orf116;SE:chr1:207198409-207200839:207201024-207205924:-	1	0.24	0	1	0	-1	0	0	0.26	0	1	1	0	0	0.23	0	1	1	C1orf116	0.333333333333333	TRUE	SE
CARD16;SE:chr11:104912446-104914210:104914272-104915119:-	0.414239967529	4.96	8.2	0.376899696048632	0.623100303951368	0.246200607902736	0.424978606282	4.37	6.85	0.389483065953654	0.610516934046346	0.221033868092692	0.547813535754	5.8	5.62	0.507880910683012	0.492119089316988	-0.0157618213660244	CARD16	0.150490885033333	FALSE	SE
CASC4;SE:chr15:44673174-44695085:44695252-44705534:+	0.477682527322	9.73	16.41	0.372226472838562	0.627773527161438	0.255547054322877	0.491975903485	13.65	18.9	0.419354838709677	0.580645161290323	0.161290322580645	0.493753807802	12.86	18.52	0.409815168897387	0.590184831102613	0.180369662205226	CASC4	0.199069012866667	FALSE	SE
CASP3;SE:chr4:185559622-185569619:185569785-185570549:-	0.487014941154	14.31	17.64	0.447887323943662	0.552112676056338	0.104225352112676	0.543288175372	19.67	18.71	0.512506513809276	0.487493486190724	-0.0250130276185514	0.586957464337	19.04	15.61	0.549494949494949	0.450505050505051	-0.098989898989899	CASP3	-0.00659252486666667	FALSE	SE
CBWD3;SE:chr9:70863813-70871837:70871896-70873448:+	0.99999987765	1.7	0.77	0.688259109311741	0.311740890688259	-0.376518218623482	0.656876903769	0.92	1.39	0.398268398268398	0.601731601731602	0.203463203463203	1	0.87	0.63	0.58	0.42	-0.16	CBWD3	-0.1110183385	FALSE	SE
CBY1;SE:chr22:39052755-39061551:39061690-39064022:+	0.177652828711	5.65	35.23	0.13820939334638	0.86179060665362	0.723581213307241	0.243390211036	9.01	33.93	0.209827666511411	0.790172333488589	0.580344666977177	0.165992650016	6.08	38.24	0.137184115523466	0.862815884476534	0.725631768953069	CBY1	0.676519216333333	TRUE	SE
CCL5;SE:chr17:34199468-34202565:34202646-34205532:-	1	0.86	2.12	0.288590604026846	0.711409395973154	0.422818791946309	0	0	4.64	0	1	1	0	0.72	4.32	0.142857142857143	0.857142857142857	0.714285714285714	CCL5	0.712368168666667	TRUE	SE
CCNT1;SE:chr12:49089612-49089782:49089945-49091921:-	0.883797707433	4.29	2.27	0.653963414634146	0.346036585365854	-0.307926829268293	0.765998240457	5.97	2.81	0.67995444191344	0.32004555808656	-0.359908883826879	0.89419381611	6.58	1.73	0.791817087845969	0.208182912154031	-0.583634175691937	CCNT1	-0.4171566296	TRUE	SE
CDC42BPA;SE:chr1:227300123-227300372:227300614-227307505:-	0.958527158859	11.66	0.32	0.973288814691152	0.0267111853088481	-0.946577629382304	0.965495048137	14.39	0.73	0.951719576719577	0.0482804232804233	-0.903439153439153	0.973475726066	11.36	0.44	0.96271186440678	0.0372881355932203	-0.925423728813559	CDC42BPA	-0.925146837133333	TRUE	SE
CDC42SE1;SE:chr1:151028469-151029127:151029262-151031955:-	0.0594296981697	1.07	52.07	0.0201354911554385	0.979864508844562	0.959729017689123	0.0646608686198	1.51	53.59	0.0274047186932849	0.972595281306715	0.94519056261343	0.0493270534907	1.44	56.49	0.0248575867426204	0.97514241325738	0.950284826514759	CDC42SE1	0.951734802533333	TRUE	SE
CDK5;SE:chr7:150752693-150752840:150752935-150753667:-	0.663903539969	25.13	15.27	0.622029702970297	0.377970297029703	-0.244059405940594	0.572618912189	19.59	20.21	0.492211055276382	0.507788944723618	0.0155778894472362	0.660824656895	23.86	16.01	0.598444946074743	0.401555053925257	-0.196889892149486	CDK5	-0.141790469533333	FALSE	SE
CENPE;SE:chr4:104084413-104084636:104084710-104095893:-	0	0.86	2.22	0.279220779220779	0.720779220779221	0.441558441558442	0.239801757453	2.11	2.05	0.507211538461538	0.492788461538461	-0.014423076923077	0.395587222945	2.22	1.11	0.666666666666667	0.333333333333333	-0.333333333333333	CENPE	0.0312673440333333	FALSE	SE
CEP152;SE:chr15:49037189-49040640:49040807-49044546:-	0.933517351981	1.95	0.18	0.915492957746479	0.0845070422535211	-0.830985915492958	0.861676122713	2.26	0.71	0.760942760942761	0.239057239057239	-0.521885521885522	0.858491975882	1.92	0.88	0.685714285714286	0.314285714285714	-0.371428571428571	CEP152	-0.5747666693	TRUE	SE
CEP78;SE:chr9:80880459-80880775:80880822-80881358:+	0.504363984899	9.55	10.28	0.481593545133636	0.518406454866364	0.036812909732728	0.0864388515954	8.22	12.71	0.392737697085523	0.607262302914477	0.214524605828954	0.477788084529	9.12	10.54	0.463886063072228	0.536113936927772	0.0722278738555443	CEP78	0.107855129933333	FALSE	SE
CEP83;SE:chr12:94806367-94829051:94829103-94853333:-	0	0	2.84	0	1	1	0	0	3.02	0	1	1	0	0	3.19	0	1	1	CEP83	1	TRUE	SE
CHCHD4;SE:chr3:14158024-14163417:14163586-14166155:-	0.0998652975546	5.63	65.78	0.0788404985296177	0.921159501470382	0.842319002940765	0.0849380616487	4.74	72.51	0.0613592233009709	0.938640776699029	0.877281553398058	0.0892531116157	5.61	73.11	0.071265243902439	0.928734756097561	0.857469512195122	CHCHD4	0.859023356133333	TRUE	SE
CHKA;SE:chr11:67842297-67848871:67848924-67864486:-	0.953288230508	54.13	3.28	0.942867096324682	0.0571329036753179	-0.885734192649364	0.973121114149	56.77	2.39	0.959601081812035	0.0403989181879648	-0.91920216362407	0.964152020811	56.49	2.75	0.953578663065496	0.0464213369345037	-0.907157326130993	CHKA	-0.904031227533333	TRUE	SE
CHORDC1;SE:chr11:89947343-89948342:89948398-89951303:-	1	69.68	0	1	0	-1	1	82.84	0	1	0	-1	1	81.44	0	1	0	-1	CHORDC1	-1	TRUE	SE
CLGN;SE:chr4:141334241-141347858:141347941-141348691:-	0.0174383751541	0.48	30.28	0.0156046814044213	0.984395318595579	0.968790637191157	0.0181447145708	0.49	31.43	0.0153508771929825	0.984649122807018	0.969298245614035	0.0423513104263	1.26	31.29	0.0387096774193548	0.961290322580645	0.92258064516129	CLGN	0.9535565092	TRUE	SE
CLIP2;SE:chr7:73778645-73787262:73787366-73790217:+	0.127993681131	0.58	4.42	0.116	0.884	0.768	0.0720301935747	0.32	5.09	0.0591497227356747	0.940850277264325	0.881700554528651	0.074696703891	0.33	4.89	0.0632183908045977	0.936781609195402	0.873563218390805	CLIP2	0.841087924166667	TRUE	SE
CLSPN;SE:chr1:36217107-36219346:36219537-36225943:-	0.935806720857	6.12	0.69	0.898678414096916	0.101321585903084	-0.797356828193833	0.927271845162	7.08	0.89	0.888331242158093	0.111668757841907	-0.776662484316186	1	6.21	0.93	0.869747899159664	0.130252100840336	-0.739495798319328	CLSPN	-0.771171703433333	TRUE	SE
CMTM7;SE:chr3:32483505-32490946:32491044-32493884:+	0.950062095283	74.51	3.95	0.949655875605404	0.050344124394596	-0.899311751210808	0.915066494925	64.99	6.21	0.912780898876405	0.0872191011235955	-0.825561797752809	0.942868054031	76.24	4.87	0.939958081617556	0.0600419183824436	-0.879916163235113	CMTM7	-0.868263237266667	TRUE	SE
CNNM3;SE:chr2:97483239-97490795:97490938-97492570:+	0.956702827554	9.66	0.58	0.943359375	0.056640625	-0.88671875	0.980043987071	9.86	0.32	0.968565815324165	0.031434184675835	-0.93713163064833	0.929666876098	8.83	0.96	0.90194075587334	0.0980592441266599	-0.80388151174668	CNNM3	-0.875910630866667	TRUE	SE
COL8A1;SE:chr3:99357508-99394504:99394565-99463741:+	0.617209948125	11.66	15.47	0.429782528566163	0.570217471433837	0.140434942867674	0.52360262224	10.67	25.08	0.298461538461538	0.701538461538461	0.403076923076923	0.610777383173	12.52	18.6	0.402313624678663	0.597686375321337	0.195372750642674	COL8A1	0.246294872366667	TRUE	SE
COPS4;SE:chr4:83987706-83989591:83989675-83996450:+	0.995736223861	58.08	0.1	0.998281196287384	0.00171880371261602	-0.996562392574768	0.995052781476	57.06	0.31	0.994596478995991	0.00540352100400906	-0.989192957991982	0.995787392478	58.99	0	1	0	-1	COPS4	-0.995251783666667	TRUE	SE
CORO1A;SE:chr16:30195046-30195547:30195664-30196530:+	0	0	2.07	0	1	1	0	0	2.31	0	1	1	0	0	2.16	0	1	1	CORO1A	1	TRUE	SE
CPPED1;SE:chr16:12758972-12798481:12798906-12875042:-	0.965706250479	9.06	0.45	0.952681388012618	0.0473186119873817	-0.905362776025237	0.933736817272	8.66	0.67	0.928188638799571	0.0718113612004287	-0.856377277599143	0.971341079463	10.02	0.31	0.96999031945789	0.0300096805421104	-0.939980638915779	CPPED1	-0.9005735642	TRUE	SE
CRAT;SE:chr9:131870356-131871458:131871556-131872762:-	0.453909470921	3.29	8.02	0.290893015030946	0.709106984969054	0.418213969938108	0.0533348624473	0.43	12.16	0.034154090548054	0.965845909451946	0.931691818903892	0.294558492315	3.2	9.26	0.256821829855538	0.743178170144462	0.486356340288924	CRAT	0.6120873763	TRUE	SE
CTSS;SE:chr1:150724484-150727477:150727626-150730334:-	1	2.01	0	1	0	-1	1	1.96	0	1	0	-1	1	2.2	0	1	0	-1	CTSS	-1	TRUE	SE
CYP26B1;SE:chr2:72362548-72371118:72371342-72374760:-	0.977359328416	2.52	1.09	0.698060941828255	0.301939058171745	-0.39612188365651	0.865118684598	1.94	1.78	0.521505376344086	0.478494623655914	-0.043010752688172	0.791050431798	2.1	2.14	0.495283018867925	0.504716981132076	0.009433962264151	CYP26B1	-0.143232891566667	FALSE	SE
DAZAP1;SE:chr19:1432689-1433738:1433826-1434736:+	0.058815502442	8.23	118.02	0.0651881188118812	0.934811881188119	0.869623762376238	0.0433423222943	4.99	125.4	0.0382698059667152	0.961730194033285	0.923460388066569	0.0724071379774	6.61	115.96	0.0539283674634903	0.94607163253651	0.892143265073019	DAZAP1	0.895075805033333	TRUE	SE
DDX56;SE:chr7:44609727-44610357:44610476-44611091:-	1	60.91	0	1	0	-1	1	55.4	0	1	0	-1	1	54.04	0	1	0	-1	DDX56	-1	TRUE	SE
DEK;SE:chr6:18258293-18258535:18258636-18264074:-	0.99922393765	212.09	0.18	0.999152023366467	0.000847976633532765	-0.998304046732934	0.999429094704	267.98	0	1	0	-1	0.999446438299	259.56	0.16	0.999383951948252	0.000616048051748036	-0.998767903896504	DEK	-0.999023983666667	TRUE	SE
DENND2C;SE:chr1:115161103-115164516:115164686-115165608:-	1	0.45	0	1	0	-1	1	0.63	0	1	0	-1	0.578892489677	0.37	0.33	0.528571428571429	0.471428571428571	-0.0571428571428571	DENND2C	-0.685714285666667	TRUE	SE
DENND4C;SE:chr9:19316837-19324360:19324505-19325937:+	0.64290542695	2.15	1.17	0.647590361445783	0.352409638554217	-0.295180722891566	0.753097367757	4.36	0.82	0.841698841698842	0.158301158301158	-0.683397683397683	0.605955875477	3.32	1.24	0.728070175438597	0.271929824561404	-0.456140350877193	DENND4C	-0.4782395858	TRUE	SE
DERA;SE:chr12:16115881-16135242:16135370-16185476:+	0.957533279446	46.19	2.35	0.951586320560363	0.0484136794396374	-0.903172641120725	0.983180655477	51.51	1	0.980956008379356	0.0190439916206437	-0.961912016758713	0.987259175548	50.71	0.77	0.985042735042735	0.014957264957265	-0.97008547008547	DERA	-0.945056709266667	TRUE	SE
DHX33;SE:chr17:5365866-5366849:5367009-5371891:-	0.495628161671	7.11	10.94	0.393905817174515	0.606094182825485	0.212188365650969	0.638314039161	11.61	11.71	0.497855917667238	0.502144082332762	0.00428816466552323	0.577151208728	10.43	12.73	0.450345423143351	0.549654576856649	0.0993091537132988	DHX33	0.1052618949	FALSE	SE
DHX9;SE:chr1:182823313-182824712:182824848-182825667:+	0.00319576512986	0.48	177.4	0.0026984483921745	0.997301551607826	0.994603103215651	0.00857447983335	1.31	209.97	0.00620030291556229	0.993799697084438	0.987599394168875	0.00600376316402	1.05	203.25	0.00513950073421439	0.994860499265786	0.989720998531571	DHX9	0.9906411654	TRUE	SE
DLGAP5;SE:chr14:55615191-55615312:55615402-55617517:-	0.12745849151	11.66	80.78	0.126135871916919	0.873864128083081	0.747728256166162	0.132750111463	13.53	89.26	0.131627590232513	0.868372409767487	0.736744819534974	0.121260930006	12.3	85.87	0.12529285932566	0.87470714067434	0.749414281348681	DLGAP5	0.744629118833333	TRUE	SE
DLX1;SE:chr2:172950718-172951382:172951581-172952731:+	1	0.31	0	1	0	-1	1	0.32	0	1	0	-1	0	0	0.12	0	1	1	DLX1	-0.333333333333333	TRUE	SE
DNAAF2;SE:chr14:50092766-50094730:50094873-50100005:-	0.920341921339	13.74	1.54	0.899214659685864	0.100785340314136	-0.798429319371728	0.899823351572	14.47	1.77	0.891009852216749	0.108990147783251	-0.782019704433497	0.926915887551	15.39	1.2	0.927667269439421	0.0723327305605787	-0.855334538878843	DNAAF2	-0.811927854133333	TRUE	SE
DNAJC21;SE:chr5:34945908-34949648:34949782-34950275:+	0.150990566322	2.75	17.02	0.139099645928174	0.860900354071826	0.721800708143652	0.0970278733554	1.86	18.56	0.0910871694417238	0.908912830558276	0.817825661116552	0.108672266213	1.87	18.53	0.0916666666666667	0.908333333333333	0.816666666666667	DNAJC21	0.785431012033333	TRUE	SE
DPH3;SE:chr3:16302336-16305662:16305736-16306276:-	0.848489923382	20.26	4.35	0.823242584315319	0.176757415684681	-0.646485168630638	0.910801873872	22.03	2.77	0.888306451612903	0.111693548387097	-0.776612903225806	0.841290097019	20.58	4.61	0.816990869392616	0.183009130607384	-0.633981738785232	DPH3	-0.6856932704	TRUE	SE
DROSHA;SE:chr5:31515326-31515561:31515671-31521230:-	0.388274859479	12.66	21.81	0.36727589208007	0.63272410791993	0.265448215839861	0.498304432634	17.93	20.69	0.464267219057483	0.535732780942517	0.0714655618850337	0.489006823351	16.13	19.48	0.452962650940747	0.547037349059253	0.0940746981185061	DROSHA	0.1436628253	FALSE	SE
DSC2;SE:chr18:28648178-28648265:28648310-28648860:-	0	0	0.15	0	1	1	0	0	0.28	0	1	1	0.245098885157	0.05	0.16	0.238095238095238	0.761904761904762	0.523809523809524	DSC2	0.841269841333333	TRUE	SE
DSTN;SE:chr20:17550856-17572577:17572708-17581383:+	0.0248851908347	8.99	421.79	0.0208691211291146	0.979130878870885	0.958261757741771	0.0275198591435	10.21	436.84	0.0228386086567498	0.97716139134325	0.9543227826865	0.0272432027719	10.6	440.26	0.0235106241405314	0.976489375859468	0.952978751718937	DSTN	0.955187764233333	TRUE	SE
DTWD1;SE:chr15:49913319-49915868:49915995-49917310:+	0.139155018426	0.93	6.72	0.12156862745098	0.87843137254902	0.756862745098039	0.0387552950324	0.31	8.54	0.0350282485875706	0.964971751412429	0.929943502824859	0.0993392969059	0.57	8.27	0.0644796380090498	0.93552036199095	0.8710407239819	DTWD1	0.852615657266667	TRUE	SE
DYNC2H1;SE:chr11:103107268-103112256:103112276-103114422:+	0	0	0.59	0	1	1	0	0	0.74	0	1	1	0	0	0.46	0	1	1	DYNC2H1	1	TRUE	SE
DYRK3;SE:chr1:206809125-206810220:206810313-206810995:+	0.109251391533	1.81	19.55	0.0847378277153558	0.915262172284644	0.830524344569288	0.0786362453426	1.49	21.4	0.0650939274792486	0.934906072520752	0.869812145041503	0.0736943149467	1.64	20.08	0.0755064456721915	0.924493554327808	0.848987108655617	DYRK3	0.849774533	TRUE	SE
EFNA1;SE:chr1:155104110-155105979:155106044-155106206:+	1	2.26	0	1	0	-1	0.262195259892	2.59	0.54	0.827476038338658	0.172523961661342	-0.654952076677316	0.389060934364	2.9	0	1	0	-1	EFNA1	-0.884984025566667	TRUE	SE
EML1;SE:chr14:100331983-100341268:100341324-100344822:+	0	0	3.89	0	1	1	0	0	5.8	0	1	1	0	0	5.16	0	1	1	EML1	1	TRUE	SE
EML4;SE:chr2:42483770-42488261:42488434-42490318:+	1	26.43	0	1	0	-1	0.99320524644	32.26	0.35	0.989267095982827	0.0107329040171726	-0.978534191965655	1	30.58	0	1	0	-1	EML4	-0.992844730666667	TRUE	SE
EPSTI1;SE:chr13:43462638-43463347:43463378-43469145:-	0.360534940543	0.62	1.22	0.33695652173913	0.66304347826087	0.326086956521739	0.0783520377124	0.08	1.07	0.0695652173913043	0.930434782608696	0.860869565217391	0.0706509948768	0.1	1.44	0.0649350649350649	0.935064935064935	0.87012987012987	EPSTI1	0.685695464066667	TRUE	SE
ERGIC3;SE:chr20:34136618-34142143:34142157-34142815:+	0.000247757551764	0.25	282.32	0.000884736525462717	0.999115263474537	0.998230526949075	0.00184138093966	0.49	258.85	0.00188941158324979	0.99811058841675	0.9962211768335	0.00163061000872	0.41	259.17	0.00157947453578858	0.998420525464211	0.996841050928423	ERGIC3	0.997097584933333	TRUE	SE
EXOSC9;SE:chr4:122735202-122737299:122737349-122737524:+	0.492011090525	28.07	28.47	0.496462681287584	0.503537318712416	0.007074637424832	0.493492493852	28.73	31.26	0.478913152192032	0.521086847807968	0.042173695615936	0.531034311863	28.86	27.07	0.516002145539067	0.483997854460933	-0.0320042910781334	EXOSC9	0.00574801386666667	FALSE	SE
FAM204A;SE:chr10:120095935-120101239:120101439-120101782:-	0.527931580648	17.26	15.46	0.527506112469438	0.472493887530562	-0.0550122249388753	0.564986047934	18.48	15.58	0.542571931884909	0.457428068115091	-0.0851438637698179	0.5073182325	17.49	17.41	0.501146131805158	0.498853868194842	-0.00229226361031509	FAM204A	-0.0474827842666667	FALSE	SE
FAM210A;SE:chr18:13682104-13687742:13687881-13726328:-	0.13263369521	1.56	12.2	0.113372093023256	0.886627906976744	0.773255813953488	0.181932394063	2.38	12.61	0.158772515010007	0.841227484989993	0.682454969979987	0.11491816402	1.33	13.17	0.0917241379310345	0.908275862068965	0.816551724137931	FAM210A	0.757420836	TRUE	SE
FAM21A;SE:chr10:51885939-51886920:51886982-51887343:+	0.983917893211	22.57	0.11	0.995149911816579	0.00485008818342152	-0.990299823633157	0.983715625279	23.58	0.34	0.985785953177257	0.0142140468227425	-0.971571906354515	1	21.79	0	1	0	-1	FAM21A	-0.9872905768	TRUE	SE
FANCI;SE:chr15:89837228-89838146:89838325-89843031:+	0.989535660147	34.46	0.59	0.983166904422254	0.0168330955777461	-0.966333808844508	0.973175827808	36.24	1.81	0.952431011826544	0.047568988173456	-0.904862023653088	0.951215767345	33.58	2.05	0.942464215548695	0.0575357844513051	-0.88492843109739	FANCI	-0.9187080879	TRUE	SE
FBXL20;SE:chr17:37439108-37441731:37441826-37453380:-	0.999999966455	0.22	0.39	0.360655737704918	0.639344262295082	0.278688524590164	1	0.95	0	1	0	-1	1	0.84	0	1	0	-1	FBXL20	-0.573770491666667	TRUE	SE
FBXO16;SE:chr8:28321335-28331289:28331324-28340865:-	1	1.02	0	1	0	-1	1	1.81	0	1	0	-1	1	1.03	0	1	0	-1	FBXO16	-1	TRUE	SE
FBXO38;SE:chr5:147805264-147806776:147807285-147812987:+	0.545546811522	5.77	6.17	0.483249581239531	0.516750418760469	0.033500837520938	0.599045456005	6.74	5.6	0.546191247974068	0.453808752025932	-0.0923824959481362	0.572488424815	6.39	6.22	0.506740681998414	0.493259318001586	-0.0134813639968279	FBXO38	-0.0241210073	FALSE	SE
