event_id	SRR1513329_Sample1	tpm1_sample1	tpm2_sample1	PSI_original_sample1	PSI_switched_sample1	DeltaPSI_sample1	SRR1513330_Sample1	tpm1_sample2	tpm2_sample2	PSI_original_sample2	PSI_switched_sample2	DeltaPSI_sample2	SRR1513331_Sample1	tpm1	tpm2	PSI_original	PSI_switched	DeltaPSI	gene	meanDeltaPSI	significant	event_type
APPBP2;SE:chr17:58571978-58577760:58577848-58603155:-	0.999997268754	10.08	0	1	0	-1	1	13.17	0	1	0	-1	1	12.44	0	1	0	-1	APPBP2	-1	TRUE	SE
ARFGAP3;SE:chr22:43230331-43231368:43231499-43236950:-	1	19.41	0	1	0	-1	0.965528125203	17.52	1.87	0.903558535327488	0.0964414646725116	-0.807117070654977	1	20.57	0	1	0	-1	ARFGAP3	-0.935705690233333	TRUE	SE
ARHGAP17;SE:chr16:24946960-24950685:24950918-24953308:-	0.719476259199	11.43	7.6	0.600630583289543	0.399369416710457	-0.201261166579086	0.705591035667	11.95	8.12	0.595416043846537	0.404583956153463	-0.190832087693074	0.818385967579	16.07	6.06	0.726163578852237	0.273836421147763	-0.452327157704474	ARHGAP17	-0.2814734709	TRUE	SE
ARID1B;SE:chr6:157150555-157192748:157192786-157222510:+	0	0	2.22	0	1	1	0	0	2.76	0	1	1	0	0	2.55	0	1	1	ARID1B	1	TRUE	SE
ARL8A;SE:chr1:202104348-202104587:202104654-202104835:-	0.973443559882	21.27	0.61	0.972120658135283	0.0278793418647166	-0.944241316270567	0.988267721325	26.58	0.34	0.987369985141159	0.012630014858841	-0.974739970282318	0.947422230251	21.79	1.07	0.953193350831146	0.0468066491688539	-0.906386701662292	ARL8A	-0.941789329433333	TRUE	SE
ARMC1;SE:chr8:66517773-66525479:66525668-66534498:-	1	29.11	0	1	0	-1	1	31.1	0	1	0	-1	1	29.62	0	1	0	-1	ARMC1	-1	TRUE	SE
ASAH2;SE:chr10:51970664-51970790:51970894-51972732:-	0	0	1.15	0	1	1	0	0	1.33	0	1	1	0	0	1.29	0	1	1	ASAH2	1	TRUE	SE
ASAP2;SE:chr2:9528675-9531191:9531325-9533611:+	0.217051364203	2.59	9.74	0.210056772100568	0.789943227899432	0.579886455798865	0.263677672294	4.07	13.08	0.23731778425656	0.76268221574344	0.525364431486881	0.289733109172	4.59	11.83	0.279537149817296	0.720462850182704	0.440925700365408	ASAP2	0.515392195833333	TRUE	SE
ATP11C;SE:chrX:138811121-138813810:138813914-138820075:-	0.348728276835	1.1	3.2	0.255813953488372	0.744186046511628	0.488372093023256	0.508133075863	3.24	3.13	0.508634222919937	0.491365777080063	-0.0172684458398744	0.316516291773	1.7	4.06	0.295138888888889	0.704861111111111	0.409722222222222	ATP11C	0.293608623066667	TRUE	SE
ATP5I;SE:chr4:667190-667701:667755-668001:-	0.902440804041	151.01	19.17	0.887354565753908	0.112645434246092	-0.774709131507815	0.918921333449	159.44	17.24	0.902422458682364	0.0975775413176364	-0.804844917364727	0.95009945412	164.31	9.21	0.946922544951591	0.0530774550484094	-0.893845089903181	ATP5I	-0.8244663798	TRUE	SE
ATP5L;SE:chr11:118272432-118276372:118276424-118277652:+	0.0332044635281	9.15	352.05	0.0253322259136213	0.974667774086379	0.949335548172758	0.0332671776551	9.59	362.76	0.0257553377198872	0.974244662280113	0.948489324560226	0.0332239096714	9.24	379.25	0.0237843959947489	0.976215604005251	0.952431208010502	ATP5L	0.9500853602	TRUE	SE
ATP6V1B1-AS1;SE:chr2:71169563-71174664:71174801-71175357:-	0.892411950448	5.6	1.04	0.843373493975904	0.156626506024096	-0.686746987951807	0.776811149227	5.56	2.39	0.69937106918239	0.30062893081761	-0.39874213836478	0.891270440741	5.22	1.1	0.825949367088608	0.174050632911392	-0.651898734177215	ATP6V1B1-AS1	-0.5791292868	TRUE	SE
ATP6V1F;SE:chr7:128503116-128505174:128505257-128505431:+	0.0245675434282	5.37	264.06	0.0199309653713395	0.98006903462866	0.960138069257321	0.0255595915151	4.87	240.44	0.0198524316171375	0.980147568382862	0.960295136765725	0.0154690933117	3.51	266.34	0.0130072262367982	0.986992773763202	0.973985547526404	ATP6V1F	0.964806251266667	TRUE	SE
ATRX;SE:chrX:76944420-76949313:76949426-76952065:-	0.532002828386	1.74	1.92	0.475409836065574	0.524590163934426	0.0491803278688524	0.824570942084	5.23	1.07	0.83015873015873	0.16984126984127	-0.66031746031746	0.62352524216	3.99	1.6	0.713774597495528	0.286225402504472	-0.427549194991055	ATRX	-0.346228775766667	TRUE	SE
B3GALNT2;SE:chr1:235658138-235659496:235659618-235667441:-	0.0194502933673	0.45	21.89	0.0201432408236347	0.979856759176365	0.959713518352731	0.0307269549415	0.93	26.97	0.0333333333333333	0.966666666666667	0.933333333333333	0.0446650286564	1.1	25.59	0.0412139378044211	0.958786062195579	0.917572124391158	B3GALNT2	0.936872991766667	TRUE	SE
BAZ1A;SE:chr14:35255207-35255332:35255427-35261981:-	1	20.64	0	1	0	-1	1	25.47	0	1	0	-1	0.98561686382	23.78	0.56	0.976992604765818	0.0230073952341824	-0.953985209531635	BAZ1A	-0.984661736666667	TRUE	SE
BBS12;SE:chr4:123654039-123655059:123655246-123663038:+	0	0	1.68	0	1	1	0	0	1.89	0	1	1	0	0	2.22	0	1	1	BBS12	1	TRUE	SE
BTBD1;SE:chr15:83687605-83689427:83689514-83698888:-	1	67.05	0	1	0	-1	0.98919624829	73.48	0.93	0.987501679881736	0.0124983201182637	-0.975003359763473	0.993287934152	75.56	0.55	0.992773617133097	0.00722638286690317	-0.985547234266194	BTBD1	-0.986850197933333	TRUE	SE
BTG3;SE:chr21:18971142-18976463:18976594-18977178:-	0.184498532123	8.51	47.6	0.151666369631082	0.848333630368918	0.696667260737836	0.162312327779	7.06	52.75	0.118040461461294	0.881959538538706	0.763919077077412	0.19059138279	8.53	47.83	0.151348474095103	0.848651525904897	0.697303051809794	BTG3	0.719296463366667	TRUE	SE
C14orf2;SE:chr14:104381526-104387277:104387545-104387807:-	0.00866661720449	3.35	461.08	0.00721314299248541	0.992786857007515	0.985573714015029	0.00646653830202	2.57	480.3	0.00532234348789529	0.994677656512105	0.989355313024209	0.00974506014855	3.52	428.6	0.00814588540220309	0.991854114597797	0.983708229195594	C14orf2	0.986212418666667	TRUE	SE
C16orf46;SE:chr16:81097598-81099798:81099886-81110741:-	0.41441236214	0.93	0.98	0.486910994764398	0.513089005235602	0.0261780104712042	0.313149875721	0.56	1.3	0.301075268817204	0.698924731182796	0.397849462365591	0.40216628498	0.76	1.17	0.393782383419689	0.606217616580311	0.212435233160622	C16orf46	0.212154235133333	TRUE	SE
C18orf25;SE:chr18:43796561-43819971:43820153-43833663:+	0.213098693918	2.1	4.7	0.308823529411765	0.691176470588235	0.382352941176471	0.275267972338	1.78	6.85	0.206257242178447	0.793742757821553	0.587485515643105	0.100433561153	0.83	8.16	0.0923248053392658	0.907675194660734	0.815350389321468	C18orf25	0.595062948533333	TRUE	SE
C1orf50;SE:chr1:43233061-43233180:43233295-43239234:+	0.959121874335	12.62	0.69	0.948159278737791	0.0518407212622089	-0.896318557475582	1	15.52	0	1	0	-1	0.957040679394	16.6	0.9	0.948571428571429	0.0514285714285714	-0.897142857142857	C1orf50	-0.931153804666667	TRUE	SE
C21orf59;SE:chr21:33976593-33979959:33980026-33982148:-	1	75.09	0	1	0	-1	0.973254294718	72.78	2.52	0.966533864541833	0.0334661354581673	-0.933067729083665	0.989647482035	76.89	0.5	0.993539216953095	0.00646078304690528	-0.987078433906189	C21orf59	-0.973382054366667	TRUE	SE
C4orf22;SE:chr4:81504337-81529487:81529537-81791147:+	0	0	0.12	0	1	1	0	0	0.37	0	1	1	0	0	0.34	0	1	1	C4orf22	1	TRUE	SE
CA2;SE:chr8:86377698-86385922:86386040-86386553:+	1	0.74	0	1	0	-1	1	1.18	0	1	0	-1	1	0.97	0	1	0	-1	CA2	-1	TRUE	SE
CCDC43;SE:chr17:42756411-42757953:42758011-42759371:-	0.990020090466	45.42	0.62	0.986533449174631	0.0134665508253692	-0.973066898349262	0.992101469771	54.1	0.57	0.989573806475215	0.0104261935247851	-0.97914761295043	0.973694354029	49.36	2.34	0.954738878143133	0.0452611218568665	-0.909477756286267	CCDC43	-0.953897422333333	TRUE	SE
CCDC50;SE:chr3:191087825-191092851:191093378-191097948:+	0.00482698011139	0.12	28.51	0.0041914076143905	0.995808592385609	0.991617184771219	0.0043683340966	0.12	32.67	0.00365965233302836	0.996340347666972	0.992680695333943	0.00797442514844	0.21	30.88	0.00675458346735285	0.993245416532647	0.986490833065294	CCDC50	0.990262904433333	TRUE	SE
CCT4;SE:chr2:62107529-62110594:62110683-62112155:-	0.990619340251	457.48	19.12	0.959882501049098	0.0401174989509022	-0.919765002098196	0.986859091687	458.03	31.97	0.934755102040816	0.0652448979591837	-0.869510204081633	0.996327448196	474.71	9.37	0.980643695256982	0.0193563047430177	-0.961287390513965	CCT4	-0.916854199033333	TRUE	SE
CD82;SE:chr11:44626732-44626905:44626979-44636822:+	1	261.42	1.31	0.99501389258935	0.00498610741064972	-0.9900277851787	1	254.75	0	1	0	-1	1	263.33	0	1	0	-1	CD82	-0.996675928333333	TRUE	SE
CDC25A;SE:chr3:48219478-48222211:48222330-48224419:-	0.860093422572	29.01	7.34	0.798074277854195	0.201925722145805	-0.596148555708391	0.917493050976	37.49	4.51	0.892619047619048	0.107380952380952	-0.785238095238095	0.892002949663	33.62	6.73	0.833209417596035	0.166790582403965	-0.666418835192069	CDC25A	-0.682601828733333	TRUE	SE
CDC42SE2;SE:chr5:130599859-130651669:130651837-130694902:+	0.838768813788	12.83	6.15	0.675974710221286	0.324025289778714	-0.351949420442571	0.844975815929	16.34	6.24	0.723649247121346	0.276350752878654	-0.447298494242693	0.9422964726	18.89	2.72	0.874132346136048	0.125867653863952	-0.748264692272096	CDC42SE2	-0.5158375354	TRUE	SE
CDH24;SE:chr14:23519152-23521179:23521292-23521682:-	0.366935762849	3.59	6.68	0.349561830574489	0.650438169425511	0.300876338851022	0.450053701537	4.37	7.22	0.377049180327869	0.622950819672131	0.245901639344262	0.316083455813	3.31	8.67	0.276293823038397	0.723706176961603	0.447412353923205	CDH24	0.331396777433333	TRUE	SE
CENPU;SE:chr4:185618957-185621974:185622035-185623243:-	0.984823357671	40.07	0.69	0.983071638861629	0.016928361138371	-0.966143277723258	0.950998148834	40.93	2.3	0.946796206338191	0.0532037936618089	-0.893592412676382	0.974093731213	39.7	1.21	0.970422879491567	0.0295771205084331	-0.940845758983134	CENPU	-0.9335271499	TRUE	SE
CEP120;SE:chr5:122754209-122758644:122758724-122759203:-	0.349962217163	2.51	6.5	0.27857935627081	0.72142064372919	0.44284128745838	0.636126310843	4.3	7.79	0.355665839536807	0.644334160463193	0.288668320926385	0.712279558849	3.39	7.87	0.301065719360568	0.698934280639432	0.397868561278863	CEP120	0.376459389633333	TRUE	SE
CEP162;SE:chr6:84925640-84927517:84927578-84930775:-	0	0	0.83	0	1	1	0	0	0.98	0	1	1	2.64254752191e-09	0	0.87	0	1	1	CEP162	1	TRUE	SE
CFAP36;SE:chr2:55747052-55747541:55747615-55749238:+	0	0	46.98	0	1	1	0.0157809843929	0.57	48.53	0.0116089613034623	0.988391038696538	0.976782077393075	0	0	51.27	0	1	1	CFAP36	0.992260692466667	TRUE	SE
CHIC1;SE:chrX:72899217-72899489:72899548-72900790:+	1	4.15	0	1	0	-1	1	5	0.96	0.838926174496644	0.161073825503356	-0.677852348993289	1	5.6	0	1	0	-1	CHIC1	-0.892617449666667	TRUE	SE
CHRFAM7A;SE:chr15:30672602-30675522:30675585-30679066:-	1	1.03	0	1	0	-1	0.817910588415	0.6	0.13	0.821917808219178	0.178082191780822	-0.643835616438356	1	1.03	0	1	0	-1	CHRFAM7A	-0.8812785388	TRUE	SE
CHRNA1;SE:chr2:175622403-175622674:175622748-175624059:-	0.412708890556	0.75	2.22	0.252525252525252	0.747474747474748	0.494949494949495	0	0	3.51	0	1	1	0	0	2.54	0	1	1	CHRNA1	0.831649831666667	TRUE	SE
COPS8;SE:chr2:237994685-237995375:237995439-237995770:+	0.191233708639	10.91	58.04	0.158230601885424	0.841769398114576	0.683538796229151	0.126781000133	7.59	64.34	0.105519254831086	0.894480745168914	0.788961490337828	0.155645073516	9.21	65.27	0.123657357679914	0.876342642320086	0.752685284640172	COPS8	0.741728523766667	TRUE	SE
CPA4;SE:chr7:129939244-129940656:129940754-129944318:+	1	17.99	0	1	0	-1	1	19.61	0	1	0	-1	1	19.06	0	1	0	-1	CPA4	-1	TRUE	SE
CPSF6;SE:chr12:69651685-69651815:69651925-69652370:+	0.138833452054	3.46	26.71	0.114683460391117	0.885316539608883	0.770633079217766	0.146124682358	4.15	28.28	0.127967930928153	0.872032069071847	0.744064138143694	0.139460762353	3.86	30.15	0.113496030579241	0.886503969420759	0.773007938841517	CPSF6	0.762568385366667	TRUE	SE
CRACR2B;SE:chr11:830713-830866:831032-831224:+	0.769642850833	2.21	0.1	0.956709956709957	0.0432900432900433	-0.913419913419913	0.893363070949	1.91	0.31	0.86036036036036	0.13963963963964	-0.720720720720721	0.661005625784	1.6	0.77	0.675105485232067	0.324894514767932	-0.350210970464135	CRACR2B	-0.661450534566667	TRUE	SE
CRLF3;SE:chr17:29124416-29130919:29131126-29151541:-	0.98026879523	22.52	0.63	0.972786177105832	0.0272138228941685	-0.945572354211663	0.988425306029	29.18	0.43	0.9854778790949	0.0145221209050996	-0.970955758189801	1	26.96	0	1	0	-1	CRLF3	-0.9721760374	TRUE	SE
CRTC1;SE:chr19:18853836-18854918:18854965-18856633:+	0	0	4.28	0	1	1	0	0	4	0	1	1	0	0	4.5	0	1	1	CRTC1	1	TRUE	SE
CSPP1;SE:chr8:68049838-68062018:68062170-68066259:+	1	3.13	0	1	0	-1	1	3.95	0	1	0	-1	1	3.67	0	1	0	-1	CSPP1	-1	TRUE	SE
CTBP1;SE:chr4:1232125-1235113:1235307-1242704:-	0.925120622472	27.32	6.1	0.817474566128067	0.182525433871933	-0.634949132256134	0.933349530288	27.73	8.76	0.759934228555769	0.240065771444231	-0.519868457111537	0.944781720579	28.73	7.15	0.800724637681159	0.199275362318841	-0.601449275362319	CTBP1	-0.585422288033333	TRUE	SE
CTNNBIP1;SE:chr1:9938047-9943763:9943796-9970153:-	0.161193913811	2.17	13.28	0.140453074433657	0.859546925566343	0.719093851132686	0.124375759982	1.92	13.59	0.123791102514507	0.876208897485493	0.752417794970986	0.253916191778	3.96	11.09	0.26312292358804	0.73687707641196	0.47375415282392	CTNNBIP1	0.648421933	TRUE	SE
CTNNBL1;SE:chr20:36322554-36355704:36355804-36361281:+	0.00134254165415	0.21	173.51	0.001208841814414	0.998791158185586	0.997582316371172	0.00547697913499	1	161.8	0.00614250614250614	0.993857493857494	0.987714987714988	0.00132039419282	0	164.88	0	1	1	CTNNBL1	0.995099101233333	TRUE	SE
CWC25;SE:chr17:36971350-36971878:36971994-36977154:-	0	0	21.68	0	1	1	0.0133541099874	0.26	21.52	0.0119375573921028	0.988062442607897	0.976124885215794	0	0	20.01	0	1	1	CWC25	0.9920416284	TRUE	SE
CYP24A1;SE:chr20:52773828-52773927:52774124-52774625:-	0.812231403356	2.71	0.87	0.756983240223464	0.243016759776536	-0.513966480446927	0.792833543945	4.08	1.19	0.774193548387097	0.225806451612903	-0.548387096774194	0.926122693777	5.13	0.45	0.919354838709677	0.0806451612903226	-0.838709677419355	CYP24A1	-0.633687751266667	TRUE	SE
DAAM1;SE:chr14:59798638-59805103:59805132-59806792:+	2.62875396461e-10	0	3.4	0	1	1	0	0	4.21	0	1	1	0	0	4.45	0	1	1	DAAM1	1	TRUE	SE
DAGLB;SE:chr7:6465745-6470111:6470238-6472468:-	0.963021074894	29.49	4.08	0.87846291331546	0.12153708668454	-0.75692582663092	0.960238099253	28.15	2.7	0.912479740680713	0.0875202593192869	-0.824959481361426	0.959293157877	27.85	3.74	0.881608103830326	0.118391896169674	-0.763216207660652	DAGLB	-0.781700505466667	TRUE	SE
DAP;SE:chr5:10681281-10683641:10683683-10748287:-	0.995971874483	204.31	0	1	0	-1	0.998002643104	213.51	0	1	0	-1	0.998142836949	212.22	0	1	0	-1	DAP	-1	TRUE	SE
DARS;SE:chr2:136736936-136740967:136741024-136742973:-	1	65.08	0	1	0	-1	1	68.21	0	1	0	-1	1	69.95	0	1	0	-1	DARS	-1	TRUE	SE
DDO;SE:chr6:110714545-110725977:110726153-110729537:-	1	0.39	0	1	0	-1	1	0.34	0	1	0	-1	1	0.47	0	1	0	-1	DDO	-1	TRUE	SE
DDX42;SE:chr17:61851736-61852468:61852538-61864394:+	0.218831852029	9.03	42.27	0.176023391812865	0.823976608187134	0.647953216374269	0.208689008047	10.31	47.76	0.177544343034269	0.822455656965731	0.644911313931462	0.14757739285	6.35	44.73	0.124314800313234	0.875685199686766	0.751370399373532	DDX42	0.681411642966667	TRUE	SE
DDX47;SE:chr12:12976253-12976804:12976950-12977474:+	1	111.47	0	1	0	-1	1	115.09	0	1	0	-1	1	109.46	0	1	0	-1	DDX47	-1	TRUE	SE
DEPDC1B;SE:chr5:59893741-59894902:59895087-59899218:-	0.990381221919	19.9	0.21	0.989557434112382	0.0104425658876181	-0.979114868224764	1	23.99	0	1	0	-1	0.991030130819	25.76	0.24	0.990769230769231	0.00923076923076923	-0.981538461538462	DEPDC1B	-0.986884443333333	TRUE	SE
DEPDC1;SE:chr1:68947295-68947729:68948580-68949633:-	0.319311712691	6.69	20.19	0.248883928571429	0.751116071428571	0.502232142857143	0.347188334619	9.79	23.05	0.298112058465286	0.701887941534714	0.403775883069428	0.349305125156	8.94	22	0.288946347769877	0.711053652230123	0.422107304460246	DEPDC1	0.442705110033333	TRUE	SE
DGAT2;SE:chr11:75480157-75495663:75495791-75501233:+	0.807939061813	6.76	4.59	0.595594713656388	0.404405286343612	-0.191189427312775	1	8.97	2.01	0.816939890710383	0.183060109289617	-0.633879781420765	0.780790844543	5.32	5.05	0.513018322082932	0.486981677917068	-0.0260366441658631	DGAT2	-0.2837019508	TRUE	SE
DNAJC27;SE:chr2:25170617-25174263:25174423-25179912:-	0.403078818848	0.32	0.5	0.390243902439024	0.609756097560976	0.219512195121951	1	0.72	0.17	0.808988764044944	0.191011235955056	-0.617977528089888	1	0.87	0	1	0	-1	DNAJC27	-0.466155111033333	TRUE	SE
DPY19L2P2;SE:chr7:102815858-102824449:102824574-102825885:-	1	0.14	0.24	0.368421052631579	0.631578947368421	0.263157894736842	0.999994963589	0.27	0.38	0.415384615384615	0.584615384615385	0.169230769230769	1	0.18	0.33	0.352941176470588	0.647058823529412	0.294117647058824	DPY19L2P2	0.2421687704	TRUE	SE
EFEMP1;SE:chr2:56149582-56150034:56150074-56150846:-	0.0866328954508	1.22	17.97	0.0635747785304846	0.936425221469515	0.872850442939031	0.149622603264	2.85	17.57	0.139569049951028	0.860430950048972	0.720861900097943	0.222611516006	3.8	14.36	0.209251101321586	0.790748898678414	0.581497797356828	EFEMP1	0.7250700467	TRUE	SE
EMC10;SE:chr19:50984234-50985118:50985204-50985406:+	0.0128378618181	0.3	30.28	0.00981033355134074	0.990189666448659	0.980379332897318	0	0	33.8	0	1	1	0.0125609552069	0.36	31.44	0.0113207547169811	0.988679245283019	0.977358490566038	EMC10	0.985912608	TRUE	SE
EMC4;SE:chr15:34520047-34520630:34520790-34521954:+	0.896238968407	98.45	26.16	0.790065002808763	0.209934997191237	-0.580130005617527	0.844824144115	87.45	30.89	0.738972452256211	0.261027547743789	-0.477944904512422	0.839572256694	90.93	29.69	0.753855082075941	0.246144917924059	-0.507710164151882	EMC4	-0.521928358166667	TRUE	SE
ENAH;SE:chr1:225688772-225692693:225692755-225695653:-	0.0403981274734	0.43	12.64	0.0328997704667177	0.967100229533282	0.934200459066565	0.00868533796796	0.16	18.14	0.0087431693989071	0.991256830601093	0.982513661202186	0.0405235163477	0.7	16.96	0.0396375990939977	0.960362400906002	0.920724801812005	ENAH	0.945812974066667	TRUE	SE
ESM1;SE:chr5:54275263-54277825:54277974-54281045:-	0	0	0.14	0	1	1	0	0	0.2	0	1	1	0	0	0.14	0	1	1	ESM1	1	TRUE	SE
EVI2A;SE:chr17:29646041-29647391:29647531-29648513:-	0.0415066134431	1.43	34.06	0.0402930402930403	0.95970695970696	0.919413919413919	0.0575131664174	1.87	35.31	0.0502958579881657	0.949704142011834	0.899408284023669	0.0419829102459	1.49	35.83	0.039924973204716	0.960075026795284	0.920150053590568	EVI2A	0.912990752333333	TRUE	SE
EVI5L;SE:chr19:7920954-7921978:7922010-7923077:+	0.267966043347	8.57	21.37	0.28623914495658	0.71376085504342	0.42752171008684	0.24476060889	7.96	22.73	0.259367872271098	0.740632127728902	0.481264255457804	0.306412721122	9.96	19.58	0.337169939065674	0.662830060934326	0.325660121868653	EVI5L	0.411482029166667	TRUE	SE
EXOSC3;SE:chr9:37780877-37781983:37782134-37783911:-	0.84647784016	51.28	10.54	0.829505014558395	0.170494985441605	-0.659010029116791	0.886721262078	55.02	8.38	0.86782334384858	0.13217665615142	-0.735646687697161	0.839522438259	54.79	11.35	0.828394315089205	0.171605684910795	-0.656788630178409	EXOSC3	-0.683815115566667	TRUE	SE
F3;SE:chr1:94996152-94997877:94998036-94998646:-	0.986344249882	498.59	9.68	0.980955004230035	0.0190449957699648	-0.96191000846007	0.991528086059	567.23	6.84	0.988085076732803	0.0119149232671974	-0.976170153465605	0.992501058751	562.13	5.76	0.98985719065312	0.0101428093468806	-0.979714381306239	F3	-0.972598180833333	TRUE	SE
FAM173A;SE:chr16:771941-772084:772134-772309:+	0.785329440704	14.69	4.26	0.775197889182058	0.224802110817942	-0.550395778364116	0.797740666787	12.19	3.2	0.792072774528915	0.207927225471085	-0.58414554905783	0.907108681664	11.81	1.32	0.899466869763899	0.100533130236101	-0.798933739527799	FAM173A	-0.644491689033333	TRUE	SE
FAM222A-AS1;SE:chr12:110173626-110179910:110179970-110211102:-	0	0	0.14	0	1	1	0	0	0.28	0	1	1	0	0	0.13	0	1	1	FAM222A-AS1	1	TRUE	SE
FAM64A;SE:chr17:6352727-6353348:6353392-6353682:+	0.974157425628	43.16	1.7	0.962104324565314	0.0378956754346857	-0.924208649130629	0.948459799974	43.61	2.6	0.943735122267907	0.0562648777320926	-0.887470244535815	0.969322860256	42.11	1.54	0.964719358533792	0.0352806414662085	-0.929438717067583	FAM64A	-0.913705870166667	TRUE	SE
FDXACB1;SE:chr11:111747735-111749280:111749436-111749685:-	1	3.72	0	1	0	-1	1	4.38	0	1	0	-1	0.954388231137	3.73	0.21	0.946700507614213	0.0532994923857868	-0.893401015228426	FDXACB1	-0.964467005	TRUE	SE
FLNA;SE:chrX:153583440-153585619:153585642-153585802:-	0.839749116518	322.74	63.78	0.834989133809376	0.165010866190624	-0.669978267618752	0.830464015086	315.26	68.41	0.821695728099669	0.178304271900331	-0.643391456199338	0.827301902976	300.41	65.46	0.821083991581709	0.178916008418291	-0.642167983163419	FLNA	-0.6518459024	TRUE	SE
FLNC;SE:chr7:128489632-128490030:128490128-128490438:+	0.96601141144	57.73	2.78	0.954057180631301	0.0459428193686994	-0.908114361262601	0.960765536603	56.88	3.98	0.934604009201446	0.0653959907985541	-0.869208018402892	0.955843760729	54.28	3.93	0.932485827177461	0.0675141728225391	-0.864971654354922	FLNC	-0.8807646778	TRUE	SE
FNIP1;SE:chr5:131044965-131046271:131046354-131052258:-	0	0	6.26	0	1	1	0.0944347198879	0.63	7.57	0.0768292682926829	0.923170731707317	0.846341463414634	0.052455957147	0.33	7.73	0.0409429280397022	0.959057071960298	0.918114143920596	FNIP1	0.921485202466667	TRUE	SE
