event_id	SRR1513329_Sample1	tpm1_sample1	tpm2_sample1	PSI_original_sample1	PSI_switched_sample1	DeltaPSI_sample1	SRR1513330_Sample1	tpm1_sample2	tpm2_sample2	PSI_original_sample2	PSI_switched_sample2	DeltaPSI_sample2	SRR1513331_Sample1	tpm1	tpm2	PSI_original	PSI_switched	DeltaPSI	gene	meanDeltaPSI	significant	event_type
CDC37L1-AS1;A5:chr9:4676749-4679309:4676749-4679387:-	0	0	1.24	0	1	1	0	0	1.27	0	1	1	0	0	2.34	0	1	1	CDC37L1-AS1	1	TRUE	A5
FOXRED2;A5:chr22:36902470-36902959:36902470-36903056:-	0.158180258748	2.82	15.23	0.156232686980609	0.843767313019391	0.687534626038781	0.381210584523	6.81	12.22	0.357856016815554	0.642143983184446	0.284287966368891	0.173544950693	2.89	15.54	0.156809549647314	0.843190450352686	0.686380900705372	FOXRED2	0.5527344978	TRUE	A5
LINC01503;A3:chr9:132101196-132104015:132101196-132104111:+	0	0	0.72	0	1	1	0	0	0.19	0	1	1	0.416208972047	0.3	0.49	0.379746835443038	0.620253164556962	0.240506329113924	LINC01503	0.746835443	TRUE	A3
IFI27L1;A3:chr14:94547795-94563187:94547795-94563233:+	0.132127861045	1.86	27	0.0644490644490645	0.935550935550936	0.871101871101871	0.0777770465843	1.18	30.1	0.0377237851662404	0.96227621483376	0.924552429667519	0.0551063632927	0	31.17	0	1	1	IFI27L1	0.9318847669	TRUE	A3
NDUFS5;A5:chr1:39492074-39494395:39492070-39494395:+	0.0176660698459	11.24	654.16	0.0168920949804629	0.983107905019537	0.966215810039074	0.0166222514566	10.1	628.8	0.0158084207231179	0.984191579276882	0.968383158553764	0.0165309166892	10.72	639.03	0.0164986533282032	0.983501346671797	0.967002693343594	NDUFS5	0.967200553866667	TRUE	A5
DCTD;A5:chr4:183836728-183838441:183836728-183838464:-	0.409261032878	48.97	72.85	0.401986537514365	0.598013462485635	0.196026924971269	0.513982815902	63.15	59.49	0.514921722113503	0.485078277886497	-0.0298434442270059	0.486334543482	59.86	62.57	0.488932451196602	0.511067548803398	0.0221350976067958	DCTD	0.0627728596	FALSE	A5
SMEK1;A5:chr14:91939714-91942155:91939714-91942194:-	0.218964763956	15.61	40.74	0.277018633540373	0.722981366459627	0.445962732919255	0.171225338845	14.58	51.44	0.220842169039685	0.779157830960315	0.55831566192063	0.196902879809	16.13	48.21	0.250699409387628	0.749300590612372	0.498601181224744	SMEK1	0.500959858633333	TRUE	A5
CBFB;A5:chr16:67116242-67132613:67116211-67132613:+	0.543226584856	22.89	20.42	0.528515354421612	0.471484645578388	-0.0570307088432232	0.482294587551	22.76	26.36	0.463355048859935	0.536644951140065	0.0732899022801302	0.417189983364	21.56	29.9	0.418966187329965	0.581033812670035	0.16206762534007	CBFB	0.0594422727666667	FALSE	A5
SHROOM1;A3:chr5:132158820-132158942:132158805-132158942:-	0.323906638002	1.56	4.7	0.249201277955272	0.750798722044729	0.501597444089457	0.351214623664	1.49	4.15	0.264184397163121	0.735815602836879	0.471631205673759	0.408425693767	1.87	3.77	0.331560283687943	0.668439716312057	0.336879432624113	SHROOM1	0.436702694233333	TRUE	A3
PMS2;A3:chr7:6045662-6048628:6045657-6048628:-	1	1.52	5.54	0.215297450424929	0.784702549575071	0.569405099150142	0.879749832186	4.38	3.89	0.52962515114873	0.47037484885127	-0.0592503022974606	1	3.32	4.46	0.426735218508997	0.573264781491003	0.146529562982005	PMS2	0.218894786566667	TRUE	A3
UBL5;A5:chr19:9938740-9939003:9938660-9939003:+	0.100898896318	34.46	338.13	0.0924877210875225	0.907512278912478	0.815024557824955	0.103189238549	33.48	322.87	0.0939525747158692	0.906047425284131	0.812094850568261	0.0925150976479	32.14	344.75	0.0852768712356391	0.914723128764361	0.829446257528722	UBL5	0.8188552222	TRUE	A5
TCTN2;A3:chr12:124156679-124158162:124156679-124158165:+	0.663316650311	2.61	1.34	0.660759493670886	0.339240506329114	-0.321518987341772	0.0659290389672	0.01	4.71	0.00211864406779661	0.997881355932203	0.995762711864407	0.619931018131	3.23	1.35	0.705240174672489	0.294759825327511	-0.410480349344978	TCTN2	0.0879211253	FALSE	A3
NCKIPSD;A3:chr3:48719589-48719781:48719568-48719781:-	0.560581134756	11.87	9.86	0.546249424758399	0.453750575241602	-0.092498849516797	0.461592251006	9.61	11.82	0.448436770881941	0.551563229118059	0.103126458236118	0.544000604573	12	10.3	0.538116591928251	0.461883408071749	-0.0762331838565022	NCKIPSD	-0.0218685252666667	FALSE	A3
ZNF700;A3:chr19:12036088-12057987:12036088-12057996:+	0	0	3.57	0	1	1	0	0	3.91	0	1	1	0.265127216396	0.9	3.18	0.220588235294118	0.779411764705882	0.558823529411765	ZNF700	0.852941176333333	TRUE	A3
MFSD12;A5:chr19:3551192-3557104:3551192-3557131:-	1	75.74	0	1	0	-1	1	66.37	0	1	0	-1	1	71.57	0	1	0	-1	MFSD12	-1	TRUE	A5
FAM63B;A3:chr15:59144164-59146681:59144164-59146684:+	0.662681703002	1.54	0	1	0	-1	0.634133683728	2.02	1.18	0.63125	0.36875	-0.2625	0.725706590919	1.69	0.64	0.725321888412017	0.274678111587983	-0.450643776824034	FAM63B	-0.571047925666667	TRUE	A3
PARP2;A5:chr14:20813285-20813553:20813246-20813553:+	0.016219150461	0.77	52.57	0.0144356955380577	0.985564304461942	0.971128608923884	0.0212860790918	1.12	56.16	0.0195530726256983	0.980446927374302	0.960893854748603	0.0246168343731	1.01	57.97	0.0171244489657511	0.982875551034249	0.965751102068498	PARP2	0.9659245219	TRUE	A5
SLC44A1;A3:chr9:108147783-108151314:108147783-108152185:+	0.993292625226	6.82	0.05	0.992721979621543	0.00727802037845706	-0.985443959243086	0.994014392906	8	0.05	0.993788819875776	0.0062111801242236	-0.987577639751553	0.995160825619	7.98	0.04	0.99501246882793	0.00498753117206983	-0.99002493765586	SLC44A1	-0.987682178933333	TRUE	A3
HUS1;A5:chr7:48018413-48019007:48018413-48019065:-	0.4574309	4.14	3.37	0.551265	0.448735	-0.10253	0.3671981	3.15	4.29	0.4233871	0.5766129	0.1532258	0.580669	4.79	2.54	0.6534789	0.3465211	-0.3069577	HUS1	-0.08542062	FALSE	A5
GPAM;A3:chr10:113942649-113943451:113942645-113943451:-	0.790904993532	4.57	1.21	0.790657439446367	0.209342560553633	-0.581314878892734	1	7.29	0	1	0	-1	0.999800913081	6.81	0	1	0	-1	GPAM	-0.860438293	TRUE	A3
HSPA12B;A3:chr20:3726244-3726562:3726244-3726565:+	0.0794633499886	0	0.62	0	1	1	0.0811431494568	0	0.53	0	1	1	0.086836933124	0.01	0.72	0.0136986301369863	0.986301369863014	0.972602739726027	HSPA12B	0.99086758	TRUE	A3
NCKIPSD;A3:chr3:48719589-48719781:48719568-48719781:-	0.560581134756	11.87	9.86	0.546249424758399	0.453750575241602	-0.092498849516797	0.461592251006	9.61	11.82	0.448436770881941	0.551563229118059	0.103126458236118	0.544000604573	12	10.3	0.538116591928251	0.461883408071749	-0.0762331838565022	NCKIPSD	-0.0218685252666667	FALSE	A3
C17orf58;A5:chr17:65988219-65989017:65988219-65989160:-	0.473065024167	4.21	4.9	0.462129527991218	0.537870472008782	0.0757409440175632	0.48315459007	5.62	6.6	0.459901800327332	0.540098199672668	0.0801963993453355	0.56019530385	5.05	4.52	0.527690700104493	0.472309299895507	-0.0553814002089864	C17orf58	0.0335186477666667	FALSE	A5
ARHGAP33;A3:chr19:36276385-36277315:36276385-36277798:+	0.624898	0.68	0.43	0.6126126	0.3873874	-0.2252252	0.5826409	0.67	0.52	0.5630252	0.4369748	-0.1260504	0.552628	0.55	0.49	0.5288462	0.4711538	-0.05769231	ARHGAP33	-0.1363227	FALSE	A3
ZNF234;A5:chr19:44645886-44646467:44645768-44646467:+	0	0	1.21	0	1	1	0.541209702807	1.07	0.95	0.52970297029703	0.47029702970297	-0.0594059405940595	0.631652219529	1.06	0.58	0.646341463414634	0.353658536585366	-0.292682926829268	ZNF234	0.215970377466667	TRUE	A5
INTS2;A5:chr17:60004023-60005015:60004023-60005296:-	0.212475431571	1.09	4.44	0.197106690777577	0.802893309222423	0.605786618444846	0.299445164485	1.98	6.76	0.226544622425629	0.773455377574371	0.546910755148741	0.561033112251	3.13	4.44	0.413474240422721	0.586525759577279	0.173051519154558	INTS2	0.441916297366667	TRUE	A5
CPEB3;A3:chr10:93904869-93940720:93904842-93940720:-	0.2308962	0.15	0.47	0.2419355	0.7580645	0.516129	0.5404458	0.49	0.41	0.5444444	0.4555556	-0.08888889	0.4749177	0.43	0.45	0.4886364	0.5113636	0.02272727	CPEB3	0.1499891	FALSE	A3
ZNF764;A3:chr16:30567431-30569054:30567428-30569054:-	0.660001287232	1.85	0.95	0.660714285714286	0.339285714285714	-0.321428571428572	0.110187004301	0.29	2.6	0.100346020761246	0.899653979238754	0.799307958477509	0.197043876062	0.45	2.31	0.16304347826087	0.83695652173913	0.673913043478261	ZNF764	0.383930810166667	TRUE	A3
TTC19;A5:chr17:15903696-15905229:15903559-15905229:+	0.120196069515	3.54	29.91	0.105829596412556	0.894170403587444	0.788340807174888	0.0943876670091	3	34.07	0.0809279741030483	0.919072025896952	0.838144051793903	0.0718187450383	1.9	31.92	0.0561797752808989	0.943820224719101	0.887640449438202	TTC19	0.838041769266667	TRUE	A5
MED4;A5:chr13:48664554-48669090:48664554-48669196:-	0.634238226572	13.52	7.47	0.644116245831348	0.355883754168652	-0.288232491662697	0.682761345899	15.63	7.43	0.677797051170859	0.322202948829141	-0.355594102341717	0.63987814927	14.09	7.93	0.639872842870118	0.360127157129882	-0.279745685740236	MED4	-0.307857426766667	TRUE	A5
LOC643072;A3:chr2:160471964-160472258:160471964-160472261:+	1	0.51	0	1	0	-1	1	0.65	0	1	0	-1	1	0.6	0	1	0	-1	LOC643072	-1	TRUE	A3
SWT1;A5:chr1:185126446-185129965:185126296-185129965:+	1	1.7	0	1	0	-1	0.799170624915	1.6	0.66	0.707964601769911	0.292035398230089	-0.415929203539823	0.751266292408	1.38	0.66	0.676470588235294	0.323529411764706	-0.352941176470588	SWT1	-0.589623459833333	TRUE	A5
FAM73A;A3:chr1:78332076-78338686:78332076-78338689:+	0.246564444834	1.05	3.24	0.244755244755245	0.755244755244755	0.510489510489511	0.358653899171	2.52	4.54	0.356940509915014	0.643059490084986	0.286118980169972	0.245586824289	1.67	5.15	0.244868035190616	0.755131964809384	0.510263929618768	FAM73A	0.435624140066667	TRUE	A3
CHST4;A5:chr16:71560398-71570563:71560215-71570563:+	0.825255449045	4.32	1.03	0.807476635514019	0.192523364485981	-0.614953271028037	1	6.11	0	1	0	-1	1	5.63	0	1	0	-1	CHST4	-0.871651090333333	TRUE	A5
ASB16-AS1;A3:chr17:42255184-42258991:42254010-42258991:-	0.8520832	3.15	0.96	0.7664234	0.2335766	-0.5328467	0.7162712	2.78	1.55	0.6420323	0.3579677	-0.2840647	0.8836032	3.11	0.68	0.8205805	0.1794195	-0.6411609	ASB16-AS1	-0.4860241	TRUE	A3
TUBAL3;A3:chr10:5443050-5446753:5442930-5446753:-	1	1.36	0	1	0	-1	0	0	1.76	0	1	1	0.999501191732	1.53	0.54	0.739130434782609	0.260869565217391	-0.478260869565217	TUBAL3	-0.15942029	FALSE	A3
UNC45A;A5:chr15:91478605-91478774:91478560-91478774:+	0.668021511579	45.43	15.19	0.749422632794457	0.250577367205543	-0.498845265588915	0.683715698996	42.23	13.04	0.764067305952596	0.235932694047404	-0.528134611905193	0.727575301325	44.66	11.42	0.796362339514979	0.203637660485021	-0.592724679029957	UNC45A	-0.539901518966667	TRUE	A5
VPS54;A3:chr2:64209021-64210998:64208985-64210998:-	0.399823137534	4.47	7.28	0.380425531914894	0.619574468085106	0.239148936170213	0.429465758274	5.84	8.01	0.421660649819495	0.578339350180505	0.156678700361011	0.415397107701	5.78	7.82	0.425	0.575	0.15	VPS54	0.181942545466667	FALSE	A3
SLC25A39;A3:chr17:42399920-42400176:42399896-42400176:-	0.250063779192	45.89	157.52	0.225603460990118	0.774396539009881	0.548793078019763	0.284936623314	44.8	135.9	0.24792473713337	0.75207526286663	0.50415052573326	0.287585841532	49.37	141.08	0.259228143869782	0.740771856130218	0.481543712260436	SLC25A39	0.5114957719	TRUE	A3
IRX5;A3:chr16:54966815-54966989:54966815-54966992:+	1	5.45	0	1	0	-1	1	5.61	0	1	0	-1	1	5.27	0	1	0	-1	IRX5	-1	TRUE	A3
FUT11;A3:chr10:75533573-75535177:75533573-75535299:+	0.159233582777	1	5.15	0.16260162601626	0.83739837398374	0.67479674796748	0.025494156738	0.19	7.75	0.0239294710327456	0.976070528967254	0.952141057934509	0.050842647271	0.38	7.34	0.0492227979274611	0.950777202072539	0.901554404145078	FUT11	0.842830736633333	TRUE	A3
DOHH;A5:chr19:3496884-3500531:3496884-3500559:-	0.133097741839	19.36	33.25	0.367990876259266	0.632009123740734	0.264018247481467	0	11.08	34.9	0.240974336668117	0.759025663331883	0.518051326663767	0.202447598128	19.03	29.18	0.394731383530388	0.605268616469612	0.210537232939224	DOHH	0.330868935566667	TRUE	A5
NCKIPSD;A3:chr3:48719589-48719781:48719568-48719781:-	0.560581134756	11.87	9.86	0.546249424758399	0.453750575241602	-0.092498849516797	0.461592251006	9.61	11.82	0.448436770881941	0.551563229118059	0.103126458236118	0.544000604573	12	10.3	0.538116591928251	0.461883408071749	-0.0762331838565022	NCKIPSD	-0.0218685252666667	FALSE	A3
LPIN3;A3:chr20:39983377-39983460:39983377-39983465:+	1	1.11	0	1	0	-1	1	1.15	0	1	0	-1	1	1.17	0	1	0	-1	LPIN3	-1	TRUE	A3
TMEM71;A3:chr8:133759360-133764031:133759303-133764031:-	0.06657011	14.04	11.04	0.5598086	0.4401914	-0.1196172	0.4600466	14.01	13.87	0.5025108	0.4974892	-0.005021521	0.4588928	12.17	10.67	0.5328371	0.4671629	-0.06567426	TMEM71	-0.06343767	FALSE	A3
TCTN2;A3:chr12:124156679-124158162:124156679-124158165:+	0.663316650311	2.61	1.34	0.660759493670886	0.339240506329114	-0.321518987341772	0.0659290389672	0.01	4.71	0.00211864406779661	0.997881355932203	0.995762711864407	0.619931018131	3.23	1.35	0.705240174672489	0.294759825327511	-0.410480349344978	TCTN2	0.0879211253	FALSE	A3
NDUFV1;A5:chr11:67374547-67375867:67374520-67375867:+	0.990588912742	122.42	0.83	0.993265720081136	0.0067342799188641	-0.986531440162272	0.996259650157	110.77	0.45	0.995953965114188	0.0040460348858119	-0.991907930228376	0.993489887566	112.09	0.8	0.992913455576225	0.00708654442377536	-0.985826911152449	NDUFV1	-0.9880887604	TRUE	A5
TMEM171;A3:chr5:72424358-72427365:72424358-72427368:+	0.727395282096	30.73	12.19	0.715983224603914	0.284016775396086	-0.431966449207829	0.626032215005	25.48	15.24	0.62573673870334	0.37426326129666	-0.25147347740668	0.684918105595	32.98	15.74	0.676929392446634	0.323070607553366	-0.353858784893268	TMEM171	-0.345766237133333	TRUE	A3
MPP5;A3:chr14:67736500-67745735:67736500-67745967:+	0.468078457015	13.66	21.58	0.387627695800227	0.612372304199773	0.224744608399546	0.493858079703	20.97	29.61	0.414590747330961	0.585409252669039	0.170818505338078	0.595992497553	23.25	23.39	0.498499142367067	0.501500857632933	0.00300171526586618	MPP5	0.132854942766667	FALSE	A3
OSMR;A5:chr5:38846489-38869134:38846228-38869134:+	0.876470566942	34.6	5.29	0.867385309601404	0.132614690398596	-0.734770619202808	0.872598198802	44.03	6.62	0.869299111549852	0.130700888450148	-0.738598223099704	0.873313768873	41.59	6.12	0.871725005239992	0.128274994760008	-0.743450010479983	OSMR	-0.738939617366667	TRUE	A5
RFC1;A3:chr4:39308324-39310256:39308321-39310256:-	0.134090913868	1.7	10.48	0.139573070607553	0.860426929392447	0.720853858784893	0.255499422467	4.07	11.87	0.255332496863237	0.744667503136763	0.489335006273526	0.27295609691	3.99	10.22	0.280788177339901	0.719211822660099	0.438423645320197	RFC1	0.549537503433333	TRUE	A3
PSEN2;A3:chr1:227079062-227079444:227079062-227079447:+	0.745342108203	26.3	9.35	0.737727910238429	0.262272089761571	-0.475455820476858	0.576138323824	20.28	15.44	0.567749160134379	0.432250839865622	-0.135498320268757	0.592525502176	21.11	14.62	0.59082003918276	0.40917996081724	-0.181640078365519	PSEN2	-0.264198072766667	TRUE	A3
APLP1;A3:chr19:36368727-36368984:36368727-36368987:+	0.109569518834	0.63	3.57	0.15	0.85	0.7	0	0	3.94	0	1	1	0.0898157832798	0.34	3.8	0.0821256038647343	0.917874396135266	0.835748792270531	APLP1	0.845249597333333	TRUE	A3
TTLL1;A5:chr22:43464596-43465610:43464596-43465642:-	0	0	2.55	0	1	1	0	0	2.87	0	1	1	0	0	2.07	0	1	1	TTLL1	1	TRUE	A5
OLFML2B;A3:chr1:161970131-161976087:161970128-161976087:-	0	0	0.38	0	1	1	0.108172712229	0	0.49	0	1	1	0	0	0.4	0	1	1	OLFML2B	1	TRUE	A3
RHBDF2;A3:chr17:74476023-74477457:74475936-74477457:-	0.380591415724	6.15	11.37	0.351027397260274	0.648972602739726	0.297945205479452	0.522376958255	8.94	9.03	0.497495826377296	0.502504173622704	0.005008347245409	0.481171006342	7.33	9.98	0.423454650491046	0.576545349508954	0.153090699017909	RHBDF2	0.1520147504	FALSE	A3
MPDU1;A3:chr17:7489115-7489264:7489115-7489269:+	0.953081025337	119.93	6.26	0.950392265631191	0.0496077343688089	-0.900784531262382	0.927545570517	100.69	8.2	0.924694645973	0.0753053540269997	-0.849389291946001	0.980260321953	117.24	2.48	0.979284998329435	0.0207150016705646	-0.958569996658871	MPDU1	-0.902914606633333	TRUE	A3
TIRAP;A5:chr11:126159728-126160357:126159712-126160357:+	0.382277433491	0.59	1.12	0.345029239766082	0.654970760233918	0.309941520467836	0.308806153359	0.88	1.97	0.308771929824561	0.691228070175439	0.382456140350877	0.218054359018	0.67	2.27	0.227891156462585	0.772108843537415	0.54421768707483	TIRAP	0.4122051158	TRUE	A5
ZNF764;A3:chr16:30567431-30569054:30567428-30569054:-	0.660001287232	1.85	0.95	0.660714285714286	0.339285714285714	-0.321428571428572	0.110187004301	0.29	2.6	0.100346020761246	0.899653979238754	0.799307958477509	0.197043876062	0.45	2.31	0.16304347826087	0.83695652173913	0.673913043478261	ZNF764	0.383930810166667	TRUE	A3
RPP25L;A5:chr9:34611329-34611857:34611329-34612061:-	0.208741515821	8.7	40.2	0.177914110429448	0.822085889570552	0.644171779141104	0.183024069724	7.86	41.54	0.159109311740891	0.840890688259109	0.681781376518219	0.199735480766	7.96	35.17	0.184558312079759	0.815441687920241	0.630883375840482	RPP25L	0.652278843833333	TRUE	A5
HOMER2;A3:chr15:83527920-83532919:83527887-83532919:-	0.049075599737	1.43	29.95	0.0455704270235819	0.954429572976418	0.908859145952836	0.0915362942714	2.46	27.24	0.0828282828282828	0.917171717171717	0.834343434343434	0.0823215955126	2.3	27.12	0.0781781101291638	0.921821889870836	0.843643779741672	HOMER2	0.8622821201	TRUE	A3
MPDU1;A3:chr17:7489115-7489264:7489115-7489269:+	0.953081025337	119.93	6.26	0.950392265631191	0.0496077343688089	-0.900784531262382	0.927545570517	100.69	8.2	0.924694645973	0.0753053540269997	-0.849389291946001	0.980260321953	117.24	2.48	0.979284998329435	0.0207150016705646	-0.958569996658871	MPDU1	-0.902914606633333	TRUE	A3
BRPF1;A5:chr3:9783855-9784628:9783837-9784628:+	0.581010091899	7.03	5.85	0.545807453416149	0.454192546583851	-0.0916149068322982	0.573197226603	7.4	5.81	0.560181680545042	0.439818319454958	-0.120363361090083	0.616200668715	8.63	5.24	0.622206200432588	0.377793799567412	-0.244412400865177	BRPF1	-0.152130223033333	FALSE	A5
GAK;A5:chr4:887277-887662:887277-887719:-	0.985823833563	12.3	0.41	0.967741935483871	0.032258064516129	-0.935483870967742	0.971799694407	11.61	0.8	0.935535858178888	0.064464141821112	-0.871071716357776	0.929810583973	10.92	1.14	0.90547263681592	0.0945273631840796	-0.810945273631841	GAK	-0.872500287133333	TRUE	A5
DOHH;A5:chr19:3496884-3500531:3496884-3500559:-	0.133097741839	19.36	33.25	0.367990876259266	0.632009123740734	0.264018247481467	0	11.08	34.9	0.240974336668117	0.759025663331883	0.518051326663767	0.202447598128	19.03	29.18	0.394731383530388	0.605268616469612	0.210537232939224	DOHH	0.330868935566667	TRUE	A5
TUBAL3;A3:chr10:5443050-5446753:5442930-5446753:-	1	1.36	0	1	0	-1	0	0	1.76	0	1	1	0.999501191732	1.53	0.54	0.739130434782609	0.260869565217391	-0.478260869565217	TUBAL3	-0.15942029	FALSE	A3
C1QTNF9B-AS1;A5:chr13:24465670-24465752:24465589-24465752:+	1	5.96	0	1	0	-1	0.963732	4.53	0.26	0.9457203	0.05427975	-0.8914405	0.9188909	6.89	0.9	0.8844673	0.1155327	-0.7689345	C1QTNF9B-AS1	-0.8867917	TRUE	A5
BANF1;A5:chr11:65770041-65770706:65769984-65770706:+	0.855242477082	397.84	76.89	0.838034251047964	0.161965748952036	-0.676068502095928	0.865987292223	378.71	68.1	0.84758622233164	0.15241377766836	-0.69517244466328	0.857999441256	394	76.9	0.836695689105967	0.163304310894033	-0.673391378211935	BANF1	-0.681544108233333	TRUE	A5
ZNF250;A3:chr8:146115459-146115693:146115444-146115693:-	0.195652387615	0.32	1.34	0.192771084337349	0.807228915662651	0.614457831325301	0.279935024359	0.33	0.9	0.268292682926829	0.731707317073171	0.463414634146341	0.420355945723	0.55	0.76	0.419847328244275	0.580152671755725	0.16030534351145	ZNF250	0.412725936366667	TRUE	A3
ZNF587;A3:chr19:58361439-58367472:58361439-58367475:+	0.246490154175	0.05	0.96	0.0495049504950495	0.95049504950495	0.900990099009901	0.248257873958	0.1	0.96	0.0943396226415094	0.90566037735849	0.811320754716981	1	1.22	0	1	0	-1	ZNF587	0.237436951233333	TRUE	A3
THUMPD3;A5:chr3:9405016-9406700:9404811-9406700:+	0.675982832465	13.59	9.75	0.582262210796915	0.417737789203085	-0.16452442159383	0.635553233741	15.56	10.42	0.598922247882987	0.401077752117013	-0.197844495765974	0.644078248895	14.99	10.22	0.594605315351051	0.405394684648949	-0.189210630702102	THUMPD3	-0.1838598496	FALSE	A5
GPAM;A3:chr10:113942649-113943451:113942645-113943451:-	0.790904993532	4.57	1.21	0.790657439446367	0.209342560553633	-0.581314878892734	1	7.29	0	1	0	-1	0.999800913081	6.81	0	1	0	-1	GPAM	-0.860438293	TRUE	A3
ASB16-AS1;A3:chr17:42255184-42258991:42254010-42258991:-	0.8520832	3.15	0.96	0.7664234	0.2335766	-0.5328467	0.7162712	2.78	1.55	0.6420323	0.3579677	-0.2840647	0.8836032	3.11	0.68	0.8205805	0.1794195	-0.6411609	ASB16-AS1	-0.4860241	TRUE	A3
PLB1;A3:chr2:28755061-28761153:28755061-28761186:+	0	0	0.17	0	1	1	0	0	0.19	0	1	1	0	0	0.23	0	1	1	PLB1	1	TRUE	A3
PIK3R2;A3:chr19:18274198-18276921:18274198-18276970:+	0.0037632671375	0	64.9	0	1	1	0	0	63.67	0	1	1	0	0	67.56	0	1	1	PIK3R2	1	TRUE	A3
LMNB1;A5:chr5:126113559-126140468:126112936-126140468:+	0.533085686988	51.32	83.77	0.379894884891554	0.620105115108446	0.240210230216892	0.662355987145	67.85	85.27	0.443116509926855	0.556883490073145	0.11376698014629	0.582883434207	60.06	88.45	0.404417210962225	0.595582789037775	0.19116557807555	LMNB1	0.1817142627	FALSE	A5
GATAD2A;A3:chr19:19609531-19611927:19609531-19611930:+	0.759961024939	39.19	8.11	0.828541226215645	0.171458773784355	-0.65708245243129	0.792633320124	47.94	8.1	0.855460385438972	0.144539614561028	-0.710920770877944	0.844735086351	51.66	6.73	0.884740537763316	0.115259462236684	-0.769481075526631	GATAD2A	-0.7124947663	TRUE	A3
RB1CC1;A5:chr8:53537347-53540592:53537347-53540601:-	0.549419988984	5.17	4.57	0.530800821355236	0.469199178644764	-0.0616016427104722	0.635212714631	7.7	4.44	0.634266886326194	0.365733113673806	-0.268533772652389	0.449708800325	4.69	6.26	0.428310502283105	0.571689497716895	0.14337899543379	RB1CC1	-0.0622521402333333	FALSE	A5
